#:t mx my mz
103.250000 -0.313303 -0.370285 0.874489
103.300000 -0.310081 -0.371164 0.875264
103.350000 -0.306854 -0.372004 0.876044
103.400000 -0.303623 -0.372805 0.876829
103.450000 -0.300389 -0.373568 0.877618
103.500000 -0.297153 -0.374293 0.878410
103.550000 -0.293916 -0.374981 0.879205
103.600000 -0.290679 -0.375632 0.880003
103.650000 -0.287443 -0.376247 0.880803
103.700000 -0.284210 -0.376826 0.881605
103.750000 -0.280979 -0.377371 0.882407
103.800000 -0.277752 -0.377880 0.883210
103.850000 -0.274531 -0.378356 0.884013
103.900000 -0.271315 -0.378799 0.884816
103.950000 -0.268107 -0.379209 0.885618
104.000000 -0.264907 -0.379588 0.886418
104.050000 -0.261715 -0.379937 0.887217
104.100000 -0.258533 -0.380255 0.888013
104.150000 -0.255361 -0.380544 0.888806
104.200000 -0.252201 -0.380806 0.889596
104.250000 -0.249053 -0.381040 0.890382
104.300000 -0.245918 -0.381248 0.891165
104.350000 -0.242796 -0.381431 0.891942
104.400000 -0.239689 -0.381589 0.892714
104.450000 -0.236597 -0.381724 0.893481
104.500000 -0.233520 -0.381836 0.894242
104.550000 -0.230459 -0.381928 0.894997
104.600000 -0.227415 -0.381998 0.895745
104.650000 -0.224388 -0.382050 0.896486
104.700000 -0.221379 -0.382082 0.897220
104.750000 -0.218388 -0.382098 0.897946
104.800000 -0.215416 -0.382097 0.898665
104.850000 -0.212462 -0.382081 0.899374
104.900000 -0.209528 -0.382050 0.900076
104.950000 -0.206613 -0.382006 0.900768
105.000000 -0.203718 -0.381949 0.901451
105.050000 -0.200842 -0.381881 0.902125
105.100000 -0.197987 -0.381802 0.902789
105.150000 -0.195153 -0.381713 0.903444
105.200000 -0.192338 -0.381616 0.904088
105.250000 -0.189544 -0.381511 0.904722
105.300000 -0.186771 -0.381399 0.905346
105.350000 -0.184018 -0.381281 0.905959
105.400000 -0.181285 -0.381158 0.906562
105.450000 -0.178573 -0.381030 0.907154
105.500000 -0.175881 -0.380898 0.907735
105.550000 -0.173209 -0.380764 0.908305
105.600000 -0.170558 -0.380627 0.908864
105.650000 -0.167926 -0.380489 0.909411
105.700000 -0.165314 -0.380350 0.909948
105.750000 -0.162721 -0.380211 0.910473
105.800000 -0.160147 -0.380072 0.910987
105.850000 -0.157593 -0.379935 0.911490
105.900000 -0.155056 -0.379799 0.911982
105.950000 -0.152539 -0.379665 0.912462
106.000000 -0.150039 -0.379533 0.912931
106.050000 -0.147556 -0.379405 0.913389
106.100000 -0.145091 -0.379280 0.913835
106.150000 -0.142643 -0.379159 0.914271
106.200000 -0.140211 -0.379042 0.914695
106.250000 -0.137795 -0.378930 0.915109
106.300000 -0.135395 -0.378823 0.915512
106.350000 -0.133009 -0.378721 0.915903
106.400000 -0.130639 -0.378624 0.916285
106.450000 -0.128283 -0.378532 0.916655
106.500000 -0.125940 -0.378447 0.917015
106.550000 -0.123611 -0.378367 0.917365
106.600000 -0.121295 -0.378293 0.917705
106.650000 -0.118992 -0.378225 0.918034
106.700000 -0.116700 -0.378163 0.918354
106.750000 -0.114420 -0.378108 0.918663
106.800000 -0.112151 -0.378058 0.918964
106.850000 -0.109892 -0.378015 0.919254
106.900000 -0.107644 -0.377977 0.919536
106.950000 -0.105405 -0.377946 0.919808
107.000000 -0.103175 -0.377920 0.920071
107.050000 -0.100954 -0.377900 0.920326
107.100000 -0.098741 -0.377885 0.920572
107.150000 -0.096536 -0.377876 0.920810
107.200000 -0.094338 -0.377872 0.921039
107.250000 -0.092147 -0.377872 0.921261
107.300000 -0.089963 -0.377878 0.921474
107.350000 -0.087784 -0.377888 0.921680
107.400000 -0.085611 -0.377902 0.921879
107.450000 -0.083444 -0.377920 0.922070
107.500000 -0.081280 -0.377941 0.922255
107.550000 -0.079122 -0.377966 0.922432
107.600000 -0.076967 -0.377994 0.922603
107.650000 -0.074815 -0.378024 0.922768
107.700000 -0.072667 -0.378057 0.922926
107.750000 -0.070521 -0.378091 0.923078
107.800000 -0.068378 -0.378128 0.923225
107.850000 -0.066237 -0.378165 0.923366
107.900000 -0.064098 -0.378203 0.923501
107.950000 -0.061959 -0.378242 0.923631
108.000000 -0.059822 -0.378280 0.923756
108.050000 -0.057686 -0.378319 0.923876
108.100000 -0.055549 -0.378356 0.923992
108.150000 -0.053413 -0.378393 0.924103
108.200000 -0.051276 -0.378427 0.924210
108.250000 -0.049139 -0.378460 0.924312
108.300000 -0.047001 -0.378491 0.924411
108.350000 -0.044862 -0.378519 0.924506
108.400000 -0.042721 -0.378544 0.924597
108.450000 -0.040579 -0.378565 0.924685
108.500000 -0.038434 -0.378582 0.924769
108.550000 -0.036288 -0.378595 0.924851
108.600000 -0.034139 -0.378603 0.924929
108.650000 -0.031987 -0.378607 0.925005
108.700000 -0.029833 -0.378604 0.925078
108.750000 -0.027675 -0.378596 0.925148
108.800000 -0.025514 -0.378582 0.925216
108.850000 -0.023350 -0.378561 0.925282
108.900000 -0.021181 -0.378533 0.925346
108.950000 -0.019010 -0.378497 0.925407
109.000000 -0.016834 -0.378454 0.925467
109.050000 -0.014654 -0.378403 0.925525
109.100000 -0.012469 -0.378344 0.925581
109.150000 -0.010281 -0.378276 0.925636
109.200000 -0.008087 -0.378198 0.925689
109.250000 -0.005890 -0.378111 0.925741
109.300000 -0.003687 -0.378015 0.925792
109.350000 -0.001480 -0.377908 0.925842
109.400000 0.000733 -0.377791 0.925890
109.450000 0.002950 -0.377664 0.925938
109.500000 0.005172 -0.377525 0.925985
109.550000 0.007399 -0.377375 0.926031
109.600000 0.009632 -0.377213 0.926076
109.650000 0.011869 -0.377040 0.926121
109.700000 0.014111 -0.376854 0.926165
109.750000 0.016359 -0.376656 0.926209
109.800000 0.018611 -0.376445 0.926252
109.850000 0.020869 -0.376221 0.926295
109.900000 0.023131 -0.375984 0.926337
109.950000 0.025398 -0.375733 0.926380
110.000000 0.027669 -0.375469 0.926422
110.050000 0.029945 -0.375191 0.926464
110.100000 0.032226 -0.374898 0.926506
110.150000 0.034511 -0.374590 0.926548
110.200000 0.036800 -0.374268 0.926590
110.250000 0.039093 -0.373931 0.926632
110.300000 0.041389 -0.373579 0.926674
110.350000 0.043690 -0.373212 0.926717
110.400000 0.045993 -0.372829 0.926760
110.450000 0.048299 -0.372430 0.926803
110.500000 0.050609 -0.372015 0.926846
110.550000 0.052920 -0.371584 0.926890
110.600000 0.055234 -0.371136 0.926934
110.650000 0.057550 -0.370672 0.926979
110.700000 0.059867 -0.370191 0.927024
110.750000 0.062185 -0.369694 0.927070
110.800000 0.064505 -0.369179 0.927117
110.850000 0.066824 -0.368648 0.927164
110.900000 0.069144 -0.368098 0.927212
110.950000 0.071463 -0.367532 0.927261
111.000000 0.073781 -0.366948 0.927311
111.050000 0.076098 -0.366346 0.927362
111.100000 0.078414 -0.365727 0.927413
111.150000 0.080727 -0.365089 0.927466
111.200000 0.083038 -0.364434 0.927520
111.250000 0.085345 -0.363761 0.927574
111.300000 0.087649 -0.363069 0.927631
111.350000 0.089949 -0.362359 0.927688
111.400000 0.092245 -0.361632 0.927746
111.450000 0.094535 -0.360885 0.927806
111.500000 0.096820 -0.360121 0.927868
111.550000 0.099098 -0.359338 0.927931
111.600000 0.101370 -0.358537 0.927995
111.650000 0.103635 -0.357718 0.928061
111.700000 0.105892 -0.356880 0.928129
111.750000 0.108141 -0.356024 0.928198
111.800000 0.110382 -0.355150 0.928270
111.850000 0.112613 -0.354257 0.928343
111.900000 0.114835 -0.353347 0.928418
111.950000 0.117047 -0.352418 0.928494
112.000000 0.119248 -0.351471 0.928573
112.050000 0.121438 -0.350506 0.928654
112.100000 0.123617 -0.349524 0.928737
112.150000 0.125784 -0.348524 0.928822
112.200000 0.127938 -0.347506 0.928909
112.250000 0.130080 -0.346470 0.928998
112.300000 0.132209 -0.345418 0.929090
112.350000 0.134324 -0.344348 0.929183
112.400000 0.136425 -0.343261 0.929279
112.450000 0.138513 -0.342157 0.929378
112.500000 0.140585 -0.341037 0.929478
112.550000 0.142643 -0.339900 0.929581
112.600000 0.144686 -0.338747 0.929686
112.650000 0.146713 -0.337577 0.929794
112.700000 0.148725 -0.336392 0.929904
112.750000 0.150720 -0.335191 0.930016
112.800000 0.152700 -0.333975 0.930131
112.850000 0.154663 -0.332744 0.930248
112.900000 0.156610 -0.331497 0.930367
112.950000 0.158540 -0.330236 0.930489
113.000000 0.160454 -0.328961 0.930612
113.050000 0.162350 -0.327671 0.930738
113.100000 0.164230 -0.326367 0.930867
113.150000 0.166092 -0.325050 0.930997
113.200000 0.167937 -0.323720 0.931130
113.250000 0.169765 -0.322376 0.931264
113.300000 0.171575 -0.321020 0.931401
113.350000 0.173368 -0.319652 0.931540
113.400000 0.175144 -0.318271 0.931680
113.450000 0.176902 -0.316878 0.931823
113.500000 0.178643 -0.315474 0.931967
113.550000 0.180366 -0.314059 0.932113
113.600000 0.182072 -0.312633 0.932261
113.650000 0.183761 -0.311196 0.932410
113.700000 0.185432 -0.309750 0.932561
113.750000 0.187086 -0.308293 0.932713
113.800000 0.188723 -0.306827 0.932867
113.850000 0.190342 -0.305352 0.933022
113.900000 0.191944 -0.303868 0.933178
113.950000 0.193529 -0.302376 0.933336
114.000000 0.195098 -0.300875 0.933494
114.050000 0.196649 -0.299367 0.933653
114.100000 0.198183 -0.297851 0.933814
114.150000 0.199701 -0.296329 0.933975
114.200000 0.201202 -0.294800 0.934136
114.250000 0.202686 -0.293265 0.934299
114.300000 0.204154 -0.291724 0.934462
114.350000 0.205605 -0.290177 0.934625
114.400000 0.207040 -0.288626 0.934788
114.450000 0.208459 -0.287070 0.934952
114.500000 0.209863 -0.285509 0.935116
114.550000 0.211250 -0.283945 0.935280
114.600000 0.212621 -0.282378 0.935444
114.650000 0.213977 -0.280807 0.935607
114.700000 0.215317 -0.279234 0.935771
114.750000 0.216642 -0.277659 0.935933
114.800000 0.217952 -0.276082 0.936096
114.850000 0.219247 -0.274504 0.936258
114.900000 0.220528 -0.272925 0.936419
114.950000 0.221793 -0.271345 0.936579
115.000000 0.223044 -0.269765 0.936738
115.050000 0.224281 -0.268186 0.936896
115.100000 0.225505 -0.266608 0.937053
115.150000 0.226714 -0.265030 0.937208
115.200000 0.227910 -0.263455 0.937363
115.250000 0.229092 -0.261881 0.937515
115.300000 0.230262 -0.260310 0.937666
115.350000 0.231419 -0.258741 0.937816
115.400000 0.232564 -0.257176 0.937963
115.450000 0.233696 -0.255614 0.938108
115.500000 0.234817 -0.254057 0.938252
115.550000 0.235926 -0.252504 0.938393
115.600000 0.237024 -0.250955 0.938531
115.650000 0.238111 -0.249412 0.938668
115.700000 0.239188 -0.247874 0.938801
115.750000 0.240254 -0.246342 0.938932
115.800000 0.241311 -0.244816 0.939060
115.850000 0.242358 -0.243296 0.939185
115.900000 0.243397 -0.241783 0.939308
115.950000 0.244427 -0.240277 0.939427
116.000000 0.245448 -0.238779 0.939542
116.050000 0.246462 -0.237288 0.939655
116.100000 0.247469 -0.235805 0.939763
116.150000 0.248468 -0.234329 0.939869
116.200000 0.249461 -0.232862 0.939970
116.250000 0.250448 -0.231404 0.940068
116.300000 0.251429 -0.229954 0.940162
116.350000 0.252405 -0.228513 0.940252
116.400000 0.253376 -0.227081 0.940338
116.450000 0.254343 -0.225657 0.940419
116.500000 0.255305 -0.224243 0.940497
116.550000 0.256264 -0.222839 0.940570
116.600000 0.257219 -0.221443 0.940639
116.650000 0.258172 -0.220057 0.940703
116.700000 0.259122 -0.218681 0.940763
116.750000 0.260071 -0.217314 0.940818
116.800000 0.261017 -0.215956 0.940868
116.850000 0.261962 -0.214608 0.940914
116.900000 0.262907 -0.213270 0.940955
116.950000 0.263850 -0.211941 0.940991
117.000000 0.264793 -0.210622 0.941022
117.050000 0.265737 -0.209311 0.941049
117.100000 0.266680 -0.208011 0.941070
117.150000 0.267625 -0.206719 0.941087
117.200000 0.268570 -0.205436 0.941098
117.250000 0.269516 -0.204163 0.941105
117.300000 0.270464 -0.202898 0.941107
117.350000 0.271413 -0.201642 0.941103
117.400000 0.272364 -0.200394 0.941095
117.450000 0.273318 -0.199155 0.941082
117.500000 0.274273 -0.197924 0.941063
117.550000 0.275231 -0.196701 0.941040
117.600000 0.276191 -0.195486 0.941012
117.650000 0.277154 -0.194278 0.940979
117.700000 0.278120 -0.193078 0.940941
117.750000 0.279089 -0.191884 0.940898
117.800000 0.280060 -0.190698 0.940851
117.850000 0.281035 -0.189518 0.940799
117.900000 0.282013 -0.188344 0.940742
117.950000 0.282993 -0.187176 0.940681
118.000000 0.283977 -0.186014 0.940615
118.050000 0.284964 -0.184858 0.940544
118.100000 0.285954 -0.183707 0.940469
118.150000 0.286947 -0.182561 0.940390
118.200000 0.287943 -0.181419 0.940306
118.250000 0.288941 -0.180281 0.940219
118.300000 0.289943 -0.179148 0.940127
118.350000 0.290947 -0.178018 0.940032
118.400000 0.291954 -0.176891 0.939932
118.450000 0.292964 -0.175767 0.939829
118.500000 0.293976 -0.174647 0.939722
118.550000 0.294990 -0.173528 0.939611
118.600000 0.296006 -0.172411 0.939497
118.650000 0.297024 -0.171296 0.939380
118.700000 0.298044 -0.170183 0.939259
118.750000 0.299066 -0.169071 0.939135
118.800000 0.300089 -0.167959 0.939008
118.850000 0.301113 -0.166848 0.938879
118.900000 0.302138 -0.165736 0.938746
118.950000 0.303164 -0.164625 0.938611
119.000000 0.304191 -0.163513 0.938473
119.050000 0.305217 -0.162400 0.938333
119.100000 0.306244 -0.161287 0.938190
119.150000 0.307271 -0.160171 0.938046
119.200000 0.308298 -0.159054 0.937899
119.250000 0.309324 -0.157936 0.937750
119.300000 0.310350 -0.156815 0.937599
119.350000 0.311374 -0.155691 0.937447
119.400000 0.312397 -0.154565 0.937293
119.450000 0.313419 -0.153435 0.937137
119.500000 0.314439 -0.152303 0.936980
119.550000 0.315457 -0.151167 0.936822
119.600000 0.316474 -0.150028 0.936662
119.650000 0.317487 -0.148884 0.936502
119.700000 0.318498 -0.147737 0.936340
119.750000 0.319507 -0.146585 0.936177
119.800000 0.320512 -0.145429 0.936014
119.850000 0.321514 -0.144268 0.935850
119.900000 0.322513 -0.143103 0.935685
119.950000 0.323508 -0.141933 0.935520
120.000000 0.324499 -0.140757 0.935354
120.050000 0.325486 -0.139577 0.935188
120.100000 0.326469 -0.138391 0.935022
120.150000 0.327448 -0.137200 0.934855
120.200000 0.328422 -0.136004 0.934688
120.250000 0.329391 -0.134802 0.934521
120.300000 0.330355 -0.133595 0.934354
120.350000 0.331314 -0.132382 0.934187
120.400000 0.332268 -0.131163 0.934020
120.450000 0.333216 -0.129938 0.933854
120.500000 0.334159 -0.128708 0.933687
120.550000 0.335096 -0.127472 0.933521
120.600000 0.336027 -0.126230 0.933355
120.650000 0.336953 -0.124983 0.933189
120.700000 0.337872 -0.123729 0.933024
120.750000 0.338784 -0.122470 0.932859
120.800000 0.339691 -0.121205 0.932695
120.850000 0.340591 -0.119934 0.932531
120.900000 0.341484 -0.118657 0.932368
120.950000 0.342370 -0.117375 0.932205
121.000000 0.343250 -0.116087 0.932043
121.050000 0.344123 -0.114793 0.931881
121.100000 0.344988 -0.113493 0.931720
121.150000 0.345847 -0.112188 0.931560
121.200000 0.346698 -0.110877 0.931400
121.250000 0.347542 -0.109560 0.931242
121.300000 0.348378 -0.108238 0.931084
121.350000 0.349208 -0.106910 0.930927
121.400000 0.350029 -0.105576 0.930770
121.450000 0.350843 -0.104237 0.930615
121.500000 0.351649 -0.102892 0.930460
121.550000 0.352447 -0.101542 0.930306
121.600000 0.353238 -0.100186 0.930154
121.650000 0.354020 -0.098825 0.930002
121.700000 0.354795 -0.097458 0.929851
121.750000 0.355561 -0.096085 0.929701
121.800000 0.356319 -0.094707 0.929552
121.850000 0.357069 -0.093323 0.929404
121.900000 0.357810 -0.091934 0.929258
121.950000 0.358544 -0.090538 0.929112
122.000000 0.359268 -0.089137 0.928968
122.050000 0.359984 -0.087731 0.928824
122.100000 0.360692 -0.086318 0.928682
122.150000 0.361390 -0.084900 0.928541
122.200000 0.362080 -0.083475 0.928402
122.250000 0.362761 -0.082045 0.928263
122.300000 0.363433 -0.080609 0.928126
122.350000 0.364096 -0.079167 0.927991
122.400000 0.364749 -0.077718 0.927857
122.450000 0.365394 -0.076264 0.927724
122.500000 0.366029 -0.074803 0.927592
122.550000 0.366654 -0.073336 0.927462
122.600000 0.367270 -0.071863 0.927334
122.650000 0.367876 -0.070384 0.927207
122.700000 0.368473 -0.068898 0.927082
122.750000 0.369059 -0.067406 0.926958
122.800000 0.369636 -0.065908 0.926836
122.850000 0.370203 -0.064404 0.926716
122.900000 0.370759 -0.062893 0.926597
122.950000 0.371305 -0.061377 0.926480
123.000000 0.371841 -0.059854 0.926365
123.050000 0.372366 -0.058325 0.926252
123.100000 0.372880 -0.056790 0.926140
123.150000 0.373384 -0.055249 0.926030
123.200000 0.373877 -0.053703 0.925922
123.250000 0.374360 -0.052150 0.925816
123.300000 0.374831 -0.050593 0.925712
123.350000 0.375292 -0.049029 0.925609
123.400000 0.375741 -0.047461 0.925509
123.450000 0.376179 -0.045887 0.925410
123.500000 0.376607 -0.044309 0.925313
123.550000 0.377023 -0.042726 0.925218
123.600000 0.377428 -0.041139 0.925125
123.650000 0.377822 -0.039548 0.925033
123.700000 0.378204 -0.037952 0.924944
123.750000 0.378576 -0.036353 0.924856
123.800000 0.378936 -0.034751 0.924770
123.850000 0.379285 -0.033145 0.924686
123.900000 0.379624 -0.031537 0.924603
123.950000 0.379951 -0.029926 0.924523
124.000000 0.380267 -0.028313 0.924443
124.050000 0.380573 -0.026698 0.924366
124.100000 0.380868 -0.025082 0.924289
124.150000 0.381152 -0.023464 0.924215
124.200000 0.381426 -0.021845 0.924141
124.250000 0.381689 -0.020225 0.924069
124.300000 0.381943 -0.018605 0.923999
124.350000 0.382187 -0.016985 0.923929
124.400000 0.382421 -0.015365 0.923861
124.450000 0.382645 -0.013746 0.923793
124.500000 0.382860 -0.012127 0.923727
124.550000 0.383066 -0.010510 0.923661
124.600000 0.383264 -0.008893 0.923596
124.650000 0.383452 -0.007278 0.923532
124.700000 0.383633 -0.005665 0.923468
124.750000 0.383806 -0.004054 0.923405
124.800000 0.383971 -0.002445 0.923342
124.850000 0.384128 -0.000839 0.923279
124.900000 0.384279 0.000765 0.923217
124.950000 0.384423 0.002367 0.923154
125.000000 0.384560 0.003966 0.923091
125.050000 0.384691 0.005561 0.923028
125.100000 0.384817 0.007154 0.922965
125.150000 0.384937 0.008744 0.922901
125.200000 0.385052 0.010331 0.922837
125.250000 0.385163 0.011915 0.922772
125.300000 0.385269 0.013495 0.922706
125.350000 0.385371 0.015073 0.922639
125.400000 0.385469 0.016647 0.922570
125.450000 0.385564 0.018219 0.922501
125.500000 0.385656 0.019788 0.922430
125.550000 0.385746 0.021354 0.922358
125.600000 0.385832 0.022917 0.922284
125.650000 0.385917 0.024478 0.922209
125.700000 0.386000 0.026036 0.922131
125.750000 0.386082 0.027593 0.922052
125.800000 0.386162 0.029147 0.921970
125.850000 0.386241 0.030700 0.921887
125.900000 0.386320 0.032251 0.921801
125.950000 0.386399 0.033801 0.921712
126.000000 0.386477 0.035350 0.921621
126.050000 0.386555 0.036898 0.921528
126.100000 0.386633 0.038446 0.921432
126.150000 0.386712 0.039994 0.921333
126.200000 0.386792 0.041542 0.921231
126.250000 0.386872 0.043090 0.921126
126.300000 0.386953 0.044640 0.921018
126.350000 0.387035 0.046190 0.920907
126.400000 0.387119 0.047742 0.920793
126.450000 0.387203 0.049296 0.920676
126.500000 0.387289 0.050852 0.920555
126.550000 0.387377 0.052411 0.920430
126.600000 0.387466 0.053972 0.920303
126.650000 0.387556 0.055537 0.920172
126.700000 0.387648 0.057106 0.920037
126.750000 0.387742 0.058678 0.919898
126.800000 0.387837 0.060255 0.919756
126.850000 0.387933 0.061837 0.919611
126.900000 0.388031 0.063423 0.919461
126.950000 0.388130 0.065015 0.919308
127.000000 0.388231 0.066613 0.919152
127.050000 0.388333 0.068216 0.918991
127.100000 0.388435 0.069826 0.918827
127.150000 0.388539 0.071443 0.918658
127.200000 0.388644 0.073067 0.918486
127.250000 0.388749 0.074698 0.918311
127.300000 0.388855 0.076336 0.918131
127.350000 0.388961 0.077982 0.917948
127.400000 0.389068 0.079637 0.917760
127.450000 0.389174 0.081299 0.917569
127.500000 0.389280 0.082971 0.917375
127.550000 0.389386 0.084651 0.917176
127.600000 0.389491 0.086340 0.916974
127.650000 0.389595 0.088038 0.916769
127.700000 0.389698 0.089745 0.916559
127.750000 0.389800 0.091462 0.916346
127.800000 0.389900 0.093189 0.916130
127.850000 0.389997 0.094926 0.915910
127.900000 0.390093 0.096672 0.915687
127.950000 0.390186 0.098428 0.915460
128.000000 0.390276 0.100195 0.915230
128.050000 0.390363 0.101972 0.914997
128.100000 0.390446 0.103758 0.914760
128.150000 0.390526 0.105556 0.914520
128.200000 0.390601 0.107363 0.914278
128.250000 0.390672 0.109181 0.914032
128.300000 0.390738 0.111009 0.913784
128.350000 0.390798 0.112847 0.913533
128.400000 0.390853 0.114695 0.913279
128.450000 0.390902 0.116553 0.913023
128.500000 0.390945 0.118421 0.912764
128.550000 0.390981 0.120300 0.912503
128.600000 0.391010 0.122188 0.912240
128.650000 0.391031 0.124085 0.911975
128.700000 0.391045 0.125992 0.911707
128.750000 0.391050 0.127909 0.911438
128.800000 0.391047 0.129834 0.911167
128.850000 0.391034 0.131769 0.910895
128.900000 0.391013 0.133712 0.910621
128.950000 0.390981 0.135664 0.910345
129.000000 0.390940 0.137624 0.910069
129.050000 0.390888 0.139592 0.909792
129.100000 0.390825 0.141568 0.909513
129.150000 0.390750 0.143552 0.909234
129.200000 0.390665 0.145543 0.908955
129.250000 0.390567 0.147541 0.908675
129.300000 0.390456 0.149545 0.908394
129.350000 0.390333 0.151556 0.908114
129.400000 0.390197 0.153572 0.907833
129.450000 0.390048 0.155595 0.907553
129.500000 0.389885 0.157623 0.907273
129.550000 0.389708 0.159656 0.906994
129.600000 0.389516 0.161693 0.906715
129.650000 0.389310 0.163735 0.906437
129.700000 0.389089 0.165781 0.906160
129.750000 0.388853 0.167830 0.905884
129.800000 0.388601 0.169883 0.905610
129.850000 0.388334 0.171938 0.905336
129.900000 0.388050 0.173996 0.905065
129.950000 0.387751 0.176056 0.904795
130.000000 0.387435 0.178118 0.904526
130.050000 0.387103 0.180181 0.904260
130.100000 0.386754 0.182246 0.903995
130.150000 0.386388 0.184311 0.903733
130.200000 0.386005 0.186376 0.903473
130.250000 0.385605 0.188441 0.903216
130.300000 0.385188 0.190506 0.902960
130.350000 0.384754 0.192570 0.902708
130.400000 0.384302 0.194632 0.902458
130.450000 0.383833 0.196694 0.902210
130.500000 0.383347 0.198753 0.901966
130.550000 0.382843 0.200811 0.901724
130.600000 0.382321 0.202866 0.901485
130.650000 0.381783 0.204918 0.901250
130.700000 0.381227 0.206967 0.901017
130.750000 0.380653 0.209013 0.900787
130.800000 0.380063 0.211055 0.900560
130.850000 0.379455 0.213094 0.900336
130.900000 0.378831 0.215128 0.900115
130.950000 0.378189 0.217158 0.899897
131.000000 0.377531 0.219184 0.899683
131.050000 0.376857 0.221204 0.899471
131.100000 0.376166 0.223220 0.899262
131.150000 0.375459 0.225231 0.899056
131.200000 0.374736 0.227236 0.898853
131.250000 0.373997 0.229236 0.898653
131.300000 0.373242 0.231231 0.898456
131.350000 0.372473 0.233220 0.898261
131.400000 0.371688 0.235203 0.898069
131.450000 0.370889 0.237180 0.897879
131.500000 0.370074 0.239151 0.897692
131.550000 0.369246 0.241116 0.897508
131.600000 0.368404 0.243075 0.897326
131.650000 0.367547 0.245029 0.897145
131.700000 0.366678 0.246976 0.896967
131.750000 0.365795 0.248917 0.896791
131.800000 0.364898 0.250853 0.896617
131.850000 0.363990 0.252782 0.896445
131.900000 0.363068 0.254705 0.896274
131.950000 0.362134 0.256623 0.896104
132.000000 0.361189 0.258535 0.895937
132.050000 0.360231 0.260441 0.895770
132.100000 0.359262 0.262342 0.895604
132.150000 0.358281 0.264237 0.895440
132.200000 0.357290 0.266127 0.895277
132.250000 0.356287 0.268012 0.895114
132.300000 0.355273 0.269892 0.894952
132.350000 0.354249 0.271767 0.894791
132.400000 0.353214 0.273637 0.894630
132.450000 0.352168 0.275502 0.894470
132.500000 0.351112 0.277363 0.894310
132.550000 0.350046 0.279219 0.894150
132.600000 0.348970 0.281072 0.893990
132.650000 0.347884 0.282920 0.893831
132.700000 0.346787 0.284764 0.893671
132.750000 0.345681 0.286605 0.893511
132.800000 0.344564 0.288442 0.893352
132.850000 0.343437 0.290275 0.893191
132.900000 0.342300 0.292106 0.893031
132.950000 0.341153 0.293933 0.892871
133.000000 0.339996 0.295757 0.892710
133.050000 0.338828 0.297578 0.892548
133.100000 0.337650 0.299397 0.892387
133.150000 0.336461 0.301212 0.892225
133.200000 0.335262 0.303025 0.892062
133.250000 0.334052 0.304836 0.891899
133.300000 0.332831 0.306644 0.891736
133.350000 0.331599 0.308450 0.891572
133.400000 0.330355 0.310253 0.891408
133.450000 0.329100 0.312054 0.891244
133.500000 0.327833 0.313853 0.891079
133.550000 0.326555 0.315650 0.890914
133.600000 0.325264 0.317444 0.890748
133.650000 0.323962 0.319237 0.890582
133.700000 0.322646 0.321027 0.890416
133.750000 0.321318 0.322815 0.890250
133.800000 0.319978 0.324601 0.890083
133.850000 0.318624 0.326385 0.889917
133.900000 0.317257 0.328166 0.889750
133.950000 0.315876 0.329945 0.889583
134.000000 0.314481 0.331722 0.889417
134.050000 0.313073 0.333496 0.889250
134.100000 0.311651 0.335268 0.889083
134.150000 0.310214 0.337037 0.888917
134.200000 0.308763 0.338804 0.888751
134.250000 0.307297 0.340567 0.888585
134.300000 0.305816 0.342328 0.888419
134.350000 0.304320 0.344086 0.888253
134.400000 0.302809 0.345841 0.888088
134.450000 0.301283 0.347592 0.887924
134.500000 0.299741 0.349340 0.887759
134.550000 0.298184 0.351084 0.887596
134.600000 0.296612 0.352825 0.887432
134.650000 0.295023 0.354562 0.887270
134.700000 0.293419 0.356295 0.887107
134.750000 0.291799 0.358023 0.886946
134.800000 0.290163 0.359748 0.886785
134.850000 0.288510 0.361467 0.886624
134.900000 0.286842 0.363183 0.886465
134.950000 0.285158 0.364893 0.886306
135.000000 0.283458 0.366598 0.886148
135.050000 0.281741 0.368298 0.885990
135.100000 0.280009 0.369992 0.885833
135.150000 0.278261 0.371681 0.885677
135.200000 0.276496 0.373364 0.885522
135.250000 0.274715 0.375041 0.885367
135.300000 0.272919 0.376712 0.885214
135.350000 0.271107 0.378377 0.885061
135.400000 0.269278 0.380034 0.884909
135.450000 0.267434 0.381685 0.884757
135.500000 0.265574 0.383330 0.884606
135.550000 0.263699 0.384967 0.884457
135.600000 0.261808 0.386596 0.884308
135.650000 0.259901 0.388218 0.884159
135.700000 0.257980 0.389832 0.884012
135.750000 0.256042 0.391439 0.883865
135.800000 0.254090 0.393037 0.883720
135.850000 0.252122 0.394627 0.883575
135.900000 0.250139 0.396209 0.883430
135.950000 0.248142 0.397781 0.883287
136.000000 0.246129 0.399345 0.883144
136.050000 0.244101 0.400900 0.883002
136.100000 0.242059 0.402446 0.882862
136.150000 0.240002 0.403983 0.882721
136.200000 0.237931 0.405510 0.882582
136.250000 0.235844 0.407027 0.882443
136.300000 0.233744 0.408534 0.882306
136.350000 0.231628 0.410032 0.882169
136.400000 0.229499 0.411519 0.882033
136.450000 0.227355 0.412996 0.881898
136.500000 0.225197 0.414462 0.881764
136.550000 0.223024 0.415918 0.881631
136.600000 0.220837 0.417363 0.881498
136.650000 0.218636 0.418797 0.881367
136.700000 0.216420 0.420220 0.881236
136.750000 0.214191 0.421631 0.881107
