#:T Omega Ix Iy t1 t2 calc_time t_count
0.35 1.5 -57.7425883996 -33.8214909688 50.0 133.733333333 2.12298417091 1338.0
0.35 1.55 -50.8608425665 -19.4731963977 50.0 131.032258065 2.08949494362 1311.0
0.35 1.6 -43.3679200486 -12.0899160519 50.0 128.5 2.04583501816 1286.0
0.35 1.65 -36.6884348182 -7.61640843972 50.0 126.121212121 2.0016169548 1262.0
0.35 1.7 -30.4052344905 -3.89795150076 50.0 123.882352941 1.96592593193 1239.0
0.35 1.75 -26.3673281469 -2.65870263957 50.0 121.771428571 1.93373203278 1218.0
0.35 1.8 -23.0214363648 -1.62835762277 50.0 119.777777778 1.90673685074 1198.0
0.35 1.85 -19.838504427 -0.599598883306 50.0 117.891891892 1.86589980125 1179.0
0.35 1.9 -17.5476597679 -0.268475885878 50.0 116.105263158 1.84957790375 1162.0
0.35 1.95 -15.2336398456 -0.310313746706 50.0 114.41025641 1.80990695953 1145.0
0.35 2.0 -13.593439894 -0.0773013719703 50.0 112.8 1.7842040062 1129.0

0.4 0.05 773.481588543 -4.07286946388 50.0 2562.0 40.4501988888 25621.0
0.4 0.1 386.563919301 -4.57741722956 50.0 1306.0 20.7233700752 13061.0
0.4 0.15 261.348155122 -5.6118737846 50.0 887.333333333 14.0172851086 8874.0
0.4 0.2 198.032138727 -5.30626473113 50.0 678.0 10.7125399113 6780.0
0.4 0.25 160.098687031 -5.04373128733 50.0 552.4 8.73435521126 5524.0
0.4 0.3 136.451320044 -4.75973760185 50.0 468.666666667 7.41024184227 4687.0
0.4 0.35 119.39802607 -4.93749413345 50.0 408.857142857 6.46858787537 4089.0
0.4 0.4 107.232294846 -4.84300937615 50.0 364.0 5.76380395889 3640.0
0.4 0.45 98.3561746563 -6.71510794686 50.0 329.111111111 5.22290492058 3292.0
0.4 0.5 91.2968434347 -6.41894222083 50.0 301.2 4.76592993736 3013.0
0.4 0.55 86.5279281368 -7.12151554217 50.0 278.363636364 4.41026306152 2784.0
0.4 0.6 82.8332718731 -7.56017439441 50.0 259.333333333 4.10151982307 2594.0
0.4 0.65 80.824886605 -7.52661647793 50.0 243.230769231 3.86421298981 2433.0
0.4 0.7 79.1314111192 -8.62672933473 50.0 229.428571429 3.62759304047 2295.0
0.4 0.75 79.3178017646 -10.4847057481 50.0 217.466666667 3.44698786736 2175.0
0.4 0.8 79.5100663397 -12.4407297334 50.0 207.0 3.2831890583 2071.0
0.4 0.85 83.3339421418 -14.5775055964 50.0 197.764705882 3.1496219635 1978.0
0.4 0.9 86.0147115535 -18.2420963924 50.0 189.555555556 3.00790190697 1896.0
0.4 0.95 90.1525094598 -23.0549943495 50.0 182.210526316 2.88448500633 1823.0
0.4 1.0 98.252575139 -31.4007820022 50.0 175.6 2.78467106819 1757.0
0.4 1.05 104.948120541 -45.2002667856 50.0 169.619047619 2.69377398491 1697.0
0.4 1.1 111.171976983 -62.0738749196 50.0 164.181818182 2.60224199295 1642.0
0.4 1.15 106.309702226 -87.8888076169 50.0 159.217391304 2.51146101952 1593.0
0.4 1.2 87.9163690461 -116.019491623 50.0 154.666666667 2.45954608917 1547.0
0.4 1.25 55.6143015066 -133.62657747 50.0 150.48 2.38416695595 1505.0
0.4 1.3 9.56011675513 -133.597181857 50.0 146.615384615 2.32340407372 1467.0
0.4 1.35 -29.1522759474 -112.778195578 50.0 143.037037037 2.26443600655 1431.0
0.4 1.4 -47.9894430676 -85.3031024141 50.0 139.714285714 2.20798897743 1398.0
0.4 1.45 -56.4666920097 -60.8491619023 50.0 136.620689655 2.16239500046 1367.0
0.4 1.5 -55.2346165772 -40.6544744084 50.0 133.733333333 2.11850094795 1338.0
0.4 1.55 -52.7697132179 -27.2821354565 50.0 131.032258065 2.08525919914 1311.0
0.4 1.6 -45.4566029291 -14.6328205747 50.0 128.5 2.03839492798 1286.0
0.4 1.65 -38.5370981638 -9.88968214678 50.0 126.121212121 1.99893283844 1262.0
